id,vacancy_id,status,date,total_employee_count,start_time,end_time,luvr,notify_send_time
20166,2446,5,2026-01-14,10,"08:00:00",,shift/luvr/E6vbnnS7I6RWtO5GXOsFdz8fNlAu5Csy3nxkdty3.jpg,
20161,2446,5,2026-01-09,10,"08:00:00",,shift/luvr/cDSUSTN0Gyb9nXwD2RQpFx7Duu0VzoUxk02NyWhs.jpg,
20170,2446,5,2026-01-18,10,"08:00:00",,shift/luvr/EqbJWJk0kK3fqipibHn0GL9o0Y84rQ3maJ2JAlrw.jpg,
20164,2446,5,2026-01-12,10,"08:00:00",,shift/luvr/iG6qA8nyyuNrrxZ5l0FNDEeMaGZ4F4JsLbXNzp9N.jpg,
20172,2446,5,2026-01-20,10,"08:00:00",,shift/luvr/yeWkwZhnFngbyHe63NpjkRRlRUlepweIEBLplKcT.jpg,
20168,2446,5,2026-01-16,10,"08:00:00",,shift/luvr/s5QjDCHm2oWec7t8It97nON3YwboZ3mw2xIXk46u.jpg,
20174,2446,5,2026-01-22,10,"08:00:00",,shift/luvr/9Yk7kpErjIjEHuEqSwq3r7KGZjohIyE6W72GnOvm.jpg,
20179,2446,5,2026-01-27,10,"08:00:00",,shift/luvr/vgUqxwW8MosLymq8a8wuerm3m9K1FnOEd2gZ5914.jpg,
20182,2446,5,2026-01-30,10,"08:00:00",,shift/luvr/eKQtJrqwqUhtChqRIthy39p8AOpXbe31QuknMKoR.jpg,
20178,2446,5,2026-01-26,10,"08:00:00",,shift/luvr/Q1FT3OGcpcyfnUv7mfoQkRX37wKSrUl8Hs7eh8Rw.jpg,
20190,2447,6,2026-01-07,2,"08:00:00",,,
20191,2447,6,2026-01-08,2,"08:00:00",,,
20130,2445,6,2026-01-09,2,"08:00:00",,,
20192,2447,6,2026-01-09,2,"08:00:00",,,
20131,2445,6,2026-01-10,2,"08:00:00",,,
20193,2447,6,2026-01-10,2,"08:00:00",,,
20132,2445,6,2026-01-11,2,"08:00:00",,,
20194,2447,6,2026-01-11,2,"08:00:00",,,
20133,2445,6,2026-01-12,2,"08:00:00",,,
20195,2447,6,2026-01-12,2,"08:00:00",,,
20134,2445,6,2026-01-13,2,"08:00:00",,,
20196,2447,6,2026-01-13,2,"08:00:00",,,
20135,2445,6,2026-01-14,2,"08:00:00",,,
20197,2447,6,2026-01-14,2,"08:00:00",,,
20136,2445,6,2026-01-15,2,"08:00:00",,,
20198,2447,6,2026-01-15,2,"08:00:00",,,
20137,2445,6,2026-01-16,2,"08:00:00",,,
20199,2447,6,2026-01-16,2,"08:00:00",,,
20138,2445,6,2026-01-17,2,"08:00:00",,,
20200,2447,6,2026-01-17,2,"08:00:00",,,
20139,2445,6,2026-01-18,2,"08:00:00",,,
20140,2445,6,2026-01-19,2,"08:00:00",,,
20202,2447,6,2026-01-19,2,"08:00:00",,,
20141,2445,6,2026-01-20,2,"08:00:00",,,
20203,2447,6,2026-01-20,2,"08:00:00",,,
20142,2445,6,2026-01-21,2,"08:00:00",,,
20204,2447,6,2026-01-21,2,"08:00:00",,,
20143,2445,6,2026-01-22,2,"08:00:00",,,
20205,2447,6,2026-01-22,2,"08:00:00",,,
20145,2445,6,2026-01-24,2,"08:00:00",,,
20144,2445,6,2026-01-23,2,"08:00:00",,,
20206,2447,6,2026-01-23,2,"08:00:00",,,
20176,2446,6,2026-01-24,10,"08:00:00",,,
20207,2447,6,2026-01-24,2,"08:00:00",,,
20146,2445,6,2026-01-25,2,"08:00:00",,,
20177,2446,6,2026-01-25,10,"08:00:00",,,
20208,2447,6,2026-01-25,2,"08:00:00",,,
20147,2445,6,2026-01-26,2,"08:00:00",,,
20209,2447,6,2026-01-26,2,"08:00:00",,,
20210,2447,6,2026-01-27,2,"08:00:00",,,
20149,2445,6,2026-01-28,2,"08:00:00",,,
20180,2446,6,2026-01-28,10,"08:00:00",,,
20211,2447,6,2026-01-28,2,"08:00:00",,,
20150,2445,6,2026-01-29,2,"08:00:00",,,
20181,2446,6,2026-01-29,10,"08:00:00",,,
20212,2447,6,2026-01-29,2,"08:00:00",,,
20213,2447,6,2026-01-30,2,"08:00:00",,,
20152,2445,6,2026-01-31,2,"08:00:00",,,
20214,2447,6,2026-01-31,2,"08:00:00",,,
43419,7654,5,2026-04-01,2,"08:00:00",,shift/luvr/hjg9hQHeKmRKgJXF3t1elciaa0Xv9L7uXrB1c0My.jpg,
9441,1210,5,2025-12-31,2,"08:00:00",,shift/luvr/UXzKR1VR9rAdBfshRbX9eAP9y6PHXIFhh7T1oLYF.jpg,
9534,1215,5,2025-12-31,2,"08:00:00",,shift/luvr/XLgVCYcos49c2KaxiBXki1eoPr4x1HfyLX7YLCPp.jpg,
10851,1217,5,2025-12-31,1,"08:00:00",,shift/luvr/9MelAdOcrro3JrFJPqGVTLsP8Y8EAzLhxIriBlCi.jpg,
11456,1289,5,2025-12-31,2,"08:00:00",,shift/luvr/TCBFg445188stTNiHEaIQAeS6ZffHUPFxXkS5Tnt.jpg,
13466,1366,5,2025-12-31,1,"09:00:00",,shift/luvr/aM9VJNkuL5GJUuGScVBILuk5zYYAcSFQca4Rbk7E.jpg,
13372,1364,5,2025-12-30,1,"09:00:00",,shift/luvr/WuKUfPQpkzqyWGIFR7WIQZQs9Riu0EStKLUoZIgN.jpg,
13008,1361,6,2025-12-25,1,"08:00:00",,,
13011,1361,6,2025-12-30,1,"08:00:00",,,
20291,2457,5,2026-01-03,1,"08:00:00",,shift/luvr/XsyqrI34iMpvEY0ln8AQFOdMpAbph2SC0vZlaGMG.jpg,
20289,2457,5,2026-01-01,1,"08:00:00",,shift/luvr/A1LHq38k2D3oMJSwHwo868eV8fgpIMJ5NAVtKctS.jpg,
9565,1216,5,2025-12-31,1,"08:00:00",,shift/luvr/KH7WTATeLLxmVMg6zgipFnCvyponyVyI3yjUnkbX.jpg,
20029,2442,5,2026-01-01,5,"08:00:00",,shift/luvr/of9tgDbrgvfP0iUFuw9tY88PXntbu8BgVXf0XeAg.jpg,
20290,2457,5,2026-01-02,1,"08:00:00",,shift/luvr/oYi77z104wDi3fNVOvpS5NGPFv4CiuUeBZTVO3aB.jpg,
20292,2457,5,2026-01-04,1,"08:00:00",,shift/luvr/sm2ywvzI2zZbGZNMLFDwgidczH3UCyxOtS68tm8v.jpg,
8042,1157,6,2025-12-30,4,"08:00:00",,,
8043,1157,6,2025-12-31,4,"08:00:00",,,
8260,1164,6,2025-12-31,1,"08:00:00",,,
18814,2366,5,2026-01-02,1,"08:00:00",,shift/luvr/KCjvK5xDH4EaR3toY06LxVuX64FdPgUCwbJighzg.jpg,
15476,1675,5,2025-12-30,1,"08:00:00",,shift/luvr/pGMMuGzUdi15ICkQYrJqsT7FVnnRHuhTnAuPRLqa.jpg,
29560,3755,5,2026-02-04,2,"08:00:00",,shift/luvr/AGHSFXOQq1ZWBDLDoavK1N0RM4t0GLkfgokk6VTt.jpg,
8809,1190,5,2025-12-30,2,"00:00:00",,shift/luvr/m3N6FaOw5ZWucE4jQgmZQ8F4gyXNJE38c8jE0yfE.jpg,
19172,2395,5,2026-01-04,10,"08:00:00",,shift/luvr/ZN0uNLewPPfBHQCvc45waCNZ2pVK7B0bqLbFdLY1.jpg,
20030,2442,5,2026-01-02,5,"08:00:00",,shift/luvr/ZtGBt6xm87E7Og60Ols0J8bVrP8uGp8oO7WczB28.jpg,
20259,2452,6,2026-01-02,5,"08:00:00",,,
12550,1337,5,2025-12-31,9,"08:00:00",,shift/luvr/3Zo1MkaiueGROOxQkU9PamR2fdvuGK0wW3NXoz2i.jpg,
20295,2459,5,2025-12-30,4,"08:00:00",,shift/luvr/pCpwtAO4WhDEc0aBmU7D9t4BPoAYscCsoSuQSSi4.jpg,
12548,1337,5,2025-12-29,9,"08:00:00",,shift/luvr/yQh9tfbQMYRxFRkJNMEvjY67opmdkSSyCcBr7o5o.jpg,
20279,2452,5,2026-01-22,5,"08:00:00",,shift/luvr/PkeWxrN7K6XqgRQeXj5zjOIMgDDKOxuWlJf4Xskj.jpg,
12487,1335,5,2025-12-30,1,"09:00:00",,shift/luvr/HI4l82kiQWY0g6Vt8pTC3WKpcFKCsCrnu2KpVAUZ.jpg,
12812,1350,5,2025-12-29,3,"09:00:00",,shift/luvr/jpytGXt95mC0aYYM3vYWA2WURgiQkMSgXCco62Zr.jpg,
20294,2459,5,2025-12-29,1,"08:00:00",,shift/luvr/CIJyoeBA6WfNhFnHDum5Qu5UYNPjtpsr7Lc1rCVV.jpg,
20260,2452,6,2026-01-03,5,"08:00:00",,,
20230,2451,6,2026-01-04,5,"08:00:00",,,
20261,2452,6,2026-01-04,5,"08:00:00",,,
20231,2451,6,2026-01-05,5,"08:00:00",,,
20262,2452,6,2026-01-05,5,"08:00:00",,,
20232,2451,6,2026-01-06,5,"08:00:00",,,
20263,2452,6,2026-01-06,5,"08:00:00",,,
20234,2451,6,2026-01-08,5,"08:00:00",,,
20233,2451,6,2026-01-07,5,"08:00:00",,,
20264,2452,6,2026-01-07,5,"08:00:00",,,
20265,2452,6,2026-01-08,5,"08:00:00",,,
20235,2451,6,2026-01-09,5,"08:00:00",,,
20266,2452,6,2026-01-09,5,"08:00:00",,,
20267,2452,6,2026-01-10,5,"08:00:00",,,
20237,2451,6,2026-01-11,5,"08:00:00",,,
20268,2452,6,2026-01-11,5,"08:00:00",,,
20238,2451,6,2026-01-12,5,"08:00:00",,,
20269,2452,6,2026-01-12,5,"08:00:00",,,
20239,2451,6,2026-01-13,5,"08:00:00",,,
20270,2452,6,2026-01-13,5,"08:00:00",,,
20271,2452,6,2026-01-14,5,"08:00:00",,,
20240,2451,6,2026-01-14,5,"08:00:00",,,
20241,2451,6,2026-01-15,5,"08:00:00",,,
20272,2452,6,2026-01-15,5,"08:00:00",,,
20242,2451,6,2026-01-16,5,"08:00:00",,,
20243,2451,6,2026-01-17,5,"08:00:00",,,
20274,2452,6,2026-01-17,5,"08:00:00",,,
20244,2451,6,2026-01-18,5,"08:00:00",,,
20275,2452,6,2026-01-18,5,"08:00:00",,,
20245,2451,6,2026-01-19,5,"08:00:00",,,
20276,2452,6,2026-01-19,5,"08:00:00",,,
20277,2452,6,2026-01-20,5,"08:00:00",,,
20247,2451,6,2026-01-21,5,"08:00:00",,,
20278,2452,6,2026-01-21,5,"08:00:00",,,
20248,2451,6,2026-01-22,5,"08:00:00",,,
20249,2451,6,2026-01-23,5,"08:00:00",,,
20280,2452,6,2026-01-23,5,"08:00:00",,,
20250,2451,6,2026-01-24,5,"08:00:00",,,
20281,2452,6,2026-01-24,5,"08:00:00",,,
20251,2451,6,2026-01-25,5,"08:00:00",,,
20283,2452,6,2026-01-26,5,"08:00:00",,,
20282,2452,6,2026-01-25,5,"08:00:00",,,
20252,2451,6,2026-01-26,5,"08:00:00",,,
20253,2451,6,2026-01-27,5,"08:00:00",,,
20284,2452,6,2026-01-27,5,"08:00:00",,,
20254,2451,6,2026-01-28,5,"08:00:00",,,
20255,2451,6,2026-01-29,5,"08:00:00",,,
20285,2452,6,2026-01-28,5,"08:00:00",,,
20286,2452,6,2026-01-29,5,"08:00:00",,,
20287,2452,6,2026-01-30,5,"08:00:00",,,
20257,2451,6,2026-01-31,5,"08:00:00",,,
20288,2452,6,2026-01-31,5,"08:00:00",,,
19084,2381,5,2026-01-01,8,"08:00:00",,shift/luvr/HosAWV4XTlaGzcy1uh3wCb7MvU6JZXAROggvnE8H.jpg,
9691,1221,5,2025-12-31,1,"08:00:00",,shift/luvr/KfF9Gtci4IspROUoISgjQmJ65p4zy6pzhYaxLmdk.jpg,
16043,1858,5,2026-01-03,1,"08:00:00",,shift/luvr/MPme4AG9n3AQTxYK1HYx0eHzSNjYWeF1E9x3PtdV.jpg,
18815,2366,5,2026-01-03,1,"08:00:00",,shift/luvr/qvbpgbp5hexiREwKYi24SFzcF5r7jjfLPVL4oUmk.jpg,
20309,2469,5,2026-01-04,1,"08:00:00",,shift/luvr/BNFCMoXNwgSXULUFnCdS8mglVEmskxIEv21fGaiJ.jpg,
18093,2224,5,2026-01-02,1,"08:00:00",,shift/luvr/eMCA6wC2fozLatovOhqtQq90XROA1TeG6OLgZEwr.jpg,
16042,1858,5,2026-01-04,1,"08:00:00",,shift/luvr/weflZBz4QJ6UuOD159hZhjB6UOIgkQWCIDCkAacr.jpg,
20308,2469,5,2026-01-03,1,"08:00:00",,shift/luvr/xf2l3wvDUtc5rd9GdsPw0jDe9lmzVCExtavpi0aA.jpg,
20299,2462,5,2026-01-04,2,"08:00:00",,shift/luvr/BloWuqA75cRsGLYXhAWX27aPCDStWckRZdaeJlAQ.jpg,
9846,1225,5,2025-12-31,1,"08:00:00",,shift/luvr/FtU6qmfdxsyMH8AglhE5x8KW8SH0v2aWfUo6Gm9J.jpg,
20314,2470,5,2026-01-02,1,"08:00:00",,shift/luvr/h8O6kZc84K3Wbsgj0R3aMWoFrV7C6mRpEYO4MyW8.jpg,
20296,2462,5,2026-01-01,2,"08:00:00",,shift/luvr/43wCkjfAdaYR4TjuRelNKzq9rd0ek1b5yg6qGDUR.jpg,
20306,2468,5,2026-01-03,1,"08:00:00",,shift/luvr/Lr29QM0zYnjq3NHoyH0j3JBYf2qj5AH3uM0BSDEt.jpg,
20307,2468,5,2026-01-04,1,"08:00:00",,shift/luvr/tRPhqxygSkfpq05FKpYoJjSc9MKB4tRf0CGlfoVT.jpg,
16146,1896,5,2025-12-30,3,"08:00:00",,shift/luvr/1j6j1shdvMG58pnP98X5tRFDyLngmKrbGTd5CsFY.jpg,
20300,2463,5,2026-01-03,1,"08:00:00",,shift/luvr/6ESegNwpKhW0T7nZs3fcDSMWTW4wiWx4qv9cN8Cy.jpg,
10789,1267,5,2025-12-31,1,"08:00:00",,shift/luvr/dR1tj142ebrQgN50jZnEb2OE19m4lxBtQYpOB1Mc.jpg,
17574,2087,5,2025-12-31,1,"08:00:00",,shift/luvr/molElzOCiR0LGjFTsrDzTS93rbclh5CxzrOHPDqW.jpg,
20305,2467,5,2026-01-02,1,"08:00:00",,shift/luvr/OdW4OHyXNgbEzbCl46wtxmpJPhRr3PbjdwFrnsUj.jpg,
18094,2224,5,2026-01-01,1,"08:00:00",,shift/luvr/VANUjcbWNrnm5IwwLHUzCh6er2LPk4p9LUV1J7Mh.jpg,
20298,2462,5,2026-01-03,2,"08:00:00",,shift/luvr/eUxnYZYctSzAMOqTRcYmVDhjiLD1PkGVhFdoesu1.jpg,
19966,2431,5,2026-01-03,2,"08:00:00",,shift/luvr/zjn9Kw8HtZpCBexXDDx16KtYlUGK7NJMI6BObaoA.jpg,
20313,2470,5,2026-01-01,1,"08:00:00",,shift/luvr/TdICJSF9thWTQwdqWWSbEkOneBuWbSRAyOg5amkX.jpg,
20031,2442,5,2026-01-03,5,"08:00:00",,shift/luvr/CEDIduSDMmEuOToqdL3BeutGSxTIWGeQxnXLWLJ6.jpg,
7294,1079,5,2025-12-30,10,"09:00:00",,shift/luvr/rwurb70M6c7dezONckio26qzD5C95wQqpcC8MPXg.jpg,
19999,2440,5,2026-01-02,6,"08:00:00",,shift/luvr/JfcHj46QWJEfwmyxS6kpj3av4zymhdvLhaKMV8Zr.jpg,
18095,2224,5,2025-12-31,1,"08:00:00",,shift/luvr/OUOfZaUyOtfAvx7m1otldvCpIDmrfEU1cX17EAKw.jpg,
20311,2469,5,2026-01-06,1,"08:00:00",,shift/luvr/165VOSTUqpq5wBJrhAnt5Jw5a1rSIZlDVDJWwBOe.jpg,
20345,2471,5,2026-01-04,1,"08:00:00",,shift/luvr/A9Ivz5NpBhDhvhZnD8FQK2vtFuON4KUMZ9kiYXrL.jpg,
18816,2366,5,2026-01-04,1,"08:00:00",,shift/luvr/wTdCCqSZXwMcqTc756VDBh39DHccRznfVpVpwRZx.jpg,
20315,2470,5,2026-01-03,1,"08:00:00",,shift/luvr/sfrQmAQj3cRjVU0EUQGufaSw24s3zWqopAdEJTlU.jpg,
20297,2462,5,2026-01-02,2,"08:00:00",,shift/luvr/qI4zVweBWVr3N0hxlMvFV60kkrqd75QUZEcNR1yx.jpg,
20344,2471,5,2026-01-03,1,"08:00:00",,shift/luvr/fbmDTp4esO4poobJ7872iBjnOTOvoAXLxset0MUP.jpg,
20316,2470,5,2026-01-04,1,"08:00:00",,shift/luvr/Qtd68THDUbt2nKwY0Ajm2MUSbmM9R8kMUYg5RjVK.jpg,
20317,2470,5,2026-01-05,1,"08:00:00",,shift/luvr/rtVDcGIql1sg5YuGNsJCa0pjfD5zpC79XuhJ2gnD.jpg,
20304,2463,5,2026-01-07,1,"08:00:00",,shift/luvr/wtyeaVGhd1rJwcq1UGdhdC5OV28v5Ol0kp4Vs1xF.jpg,
20351,2471,6,2026-01-10,1,"08:00:00",,,
20301,2463,5,2026-01-08,1,"08:00:00",,shift/luvr/ZPMWxeoWRdYE1M1SZHPJUlVF9rVh9zx6bpe5pFea.jpg,
20352,2471,6,2026-01-11,1,"08:00:00",,,
20322,2470,5,2026-01-10,1,"08:00:00",,shift/luvr/5fbRcwngSbTEII2pOltQuJ1OKA9vGzY1cwNhEUD2.png,
20349,2471,6,2026-01-08,1,"08:00:00",,,
20320,2470,5,2026-01-08,1,"08:00:00",,shift/luvr/Ro3c2Kh70qiUlHDtonEK8D29kVr5lpGLJ4zjAVnb.png,
20346,2471,6,2026-01-05,1,"08:00:00",,,
20302,2463,6,2026-01-05,1,"08:00:00",,,
20347,2471,6,2026-01-06,1,"08:00:00",,,
20348,2471,6,2026-01-07,1,"08:00:00",,,
20350,2471,6,2026-01-09,1,"08:00:00",,,
20353,2471,6,2026-01-12,1,"08:00:00",,,
20354,2471,6,2026-01-13,1,"08:00:00",,,
20355,2471,6,2026-01-14,1,"08:00:00",,,
20356,2471,6,2026-01-15,1,"08:00:00",,,
20357,2471,6,2026-01-16,1,"08:00:00",,,
20318,2470,6,2026-01-06,1,"08:00:00",,,
20324,2470,6,2026-01-12,1,"08:00:00",,,
20325,2470,6,2026-01-13,1,"08:00:00",,,
20326,2470,6,2026-01-14,1,"08:00:00",,,
20327,2470,6,2026-01-15,1,"08:00:00",,,
20328,2470,6,2026-01-16,1,"08:00:00",,,
20329,2470,6,2026-01-17,1,"08:00:00",,,
20330,2470,6,2026-01-18,1,"08:00:00",,,
20331,2470,6,2026-01-19,1,"08:00:00",,,
20332,2470,6,2026-01-20,1,"08:00:00",,,
20333,2470,6,2026-01-21,1,"08:00:00",,,
20334,2470,6,2026-01-22,1,"08:00:00",,,
20335,2470,6,2026-01-23,1,"08:00:00",,,
20336,2470,6,2026-01-24,1,"08:00:00",,,
20337,2470,6,2026-01-25,1,"08:00:00",,,
20338,2470,6,2026-01-26,1,"08:00:00",,,
20339,2470,6,2026-01-27,1,"08:00:00",,,
20340,2470,6,2026-01-28,1,"08:00:00",,,
20341,2470,6,2026-01-29,1,"08:00:00",,,
20342,2470,6,2026-01-30,1,"08:00:00",,,
20343,2470,6,2026-01-31,1,"08:00:00",,,
43418,7654,5,2026-03-31,2,"08:00:00",,shift/luvr/LeKxgxC3hS76dd2YBv2WxTD4Rf0WIYuCdrDAEia1.jpg,
16147,1896,5,2025-12-31,3,"08:00:00",,shift/luvr/CVVPZ1oS05bmF3OKejCEeHYi2ZJ74woqJEjCmxNd.jpg,
20438,2474,6,2026-01-31,1,"08:00:00",,,
20404,2473,5,2026-01-02,1,"08:00:00",,shift/luvr/px4QyW2grz1DF1vaA9NIPP5UjAEpt8gHqheUoVOU.jpg,
9753,1222,5,2025-12-31,1,"08:00:00",,shift/luvr/7lBy9Wk7THJBp9RXxGJURKodLvcMFuanOnaymCVa.jpg,
20439,2475,5,2026-01-01,1,"08:00:00",,shift/luvr/gPloY1MCqVfhd6d4yhYs1TuZYyZvKeKt6h0sdHc1.jpg,
20406,2473,5,2026-01-04,1,"08:00:00",,shift/luvr/EIo9UqhyttAKCCSUNb6QVAZ7wheZgbbCKqVAFEyj.jpg,
20442,2475,5,2026-01-04,1,"08:00:00",,shift/luvr/3m7huwteP21Y7lID4FSyl7eQb8f6LvZ4sOW1l4nu.jpg,
20060,2443,5,2026-01-01,4,"08:00:00",,shift/luvr/hYT1BXhzbWDUZhNTu6K547ldoCRMfB8HQlMgEQ3S.jpg,
20405,2473,5,2026-01-03,1,"08:00:00",,shift/luvr/JQrsFAiFjfuXfw8OfifLQHqLcEzsDpiHLVVpKlzI.jpg,
20441,2475,5,2026-01-03,1,"08:00:00",,shift/luvr/3VMSSW1MmGuLN3yz3YUMkJOLPopCxVBWEPSnmXOB.jpg,
20154,2446,5,2026-01-02,10,"08:00:00",,shift/luvr/39TXnJZVXhk1ALaU3rSZL7nGvZDmf09FqtNmskkt.jpg,
18014,2181,5,2025-12-31,1,"08:00:00",,shift/luvr/JkM1yy0B8ymNtYgvgQOf4fYkmVap7oaCtbjn3Vm8.jpg,
16162,1897,5,2025-12-30,2,"08:00:00",,shift/luvr/u52CkdMQYNtohfuwP2bdxoqQbJyndz5NYnTDbBZq.jpg,
20092,2444,5,2026-01-02,10,"08:00:00",,shift/luvr/KbdZxBmcmXXg4QEgAEPSEi8bvcnUT6mWykjgx5BZ.jpg,
20375,2472,5,2026-01-03,1,"08:00:00",,shift/luvr/E8UxvaWWbptFLyO5bggcECSQySiSddTPGOh32jxU.jpg,
20374,2472,5,2026-01-02,1,"08:00:00",,shift/luvr/YisSIbgTAYg33LL86aIRgVgS5rvVagXR2esuuNhN.jpg,
20444,2475,5,2026-01-06,1,"08:00:00",,shift/luvr/36SVk7POAxazbXFAIPZ5JikyFyXFMeUqjy3SnXZx.jpg,
20413,2474,5,2026-01-06,1,"08:00:00",,shift/luvr/EsezAnLxWriDBDS7j1gkRsU8RqfMX3qaHv9gtGAn.jpg,
20379,2472,5,2026-01-07,1,"08:00:00",,shift/luvr/02bDxUNdnrbKoIHLrXsEAFk2XMBQBe0y0qrzTc16.jpg,
20383,2472,5,2026-01-11,1,"08:00:00",,shift/luvr/72CONtffsZ0AOsemgQOAujxU2JCQclbZ05mgVouG.png,
20407,2473,5,2026-01-05,1,"08:00:00",,shift/luvr/FPgsGoRoijpjCSyJ4Sh6EPI5ll85JU7sOo6tIsMX.jpg,
20408,2473,5,2026-01-06,1,"08:00:00",,shift/luvr/kzIBLpKR9PjuEQFEvIOREg2gI6OxXqxNj4Qt7DPw.jpg,
20415,2474,5,2026-01-09,1,"08:00:00",,shift/luvr/CuC2JXQU6g1tkCyBZxPiIW5g5GMGuPJKd3A1RRT6.png,
20358,2471,5,2026-01-17,1,"08:00:00",,shift/luvr/ZMLNRSVvoFEA2qv55bVXFncw5nvp5uPpuJqXLEJL.jpg,
20420,2474,5,2026-01-13,1,"08:00:00",,shift/luvr/uReiYrFNf4J7gZBrwS5KsuCxPTRJM3IXizUhVAcH.png,
20417,2474,5,2026-01-11,1,"08:00:00",,shift/luvr/mnjucrsnOk4Mp4EbEpRjTEnk5dNGltJNdFzsEk1t.png,
20386,2472,5,2026-01-14,1,"08:00:00",,shift/luvr/8nVnucFCGmB21J3NTSxJIqLH1av0501mBryRUDil.png,
20421,2474,5,2026-01-14,1,"08:00:00",,shift/luvr/jB1r1tQiy6IDTJR2CeuLAWDCB5CLtaoiU0ppqWRJ.png,
20418,2474,6,2026-01-11,1,"08:00:00",,,
20424,2474,6,2026-01-17,1,"08:00:00",,,
20422,2474,5,2026-01-15,1,"08:00:00",,shift/luvr/8AcBfcbbZx9rnbI12EYOdy1tVYOn82xXDCvNfkHA.jpg,
20425,2474,5,2026-01-18,1,"08:00:00",,shift/luvr/dLJDWK2rVyhM010qnbz8VmRS54h1n1Fj1GuqsHe5.jpg,
20396,2472,5,2026-01-24,1,"08:00:00",,shift/luvr/PEe2pxQEw0FzlkEwT5nOGtO4AQ8cKXtJJmzYGqSE.jpg,
20387,2472,5,2026-01-15,1,"08:00:00",,shift/luvr/Xf1WnCwKO3BP8VDLk7yjzoysmI6niVgKTHzVZSK5.jpg,
20389,2472,5,2026-01-17,1,"08:00:00",,shift/luvr/g0yCfC99J0UX9BE67rf6RZEtLRCNZvwj6l05HfEq.jpg,
20428,2474,5,2026-01-21,1,"08:00:00",,shift/luvr/qGbBTghRH06fkmvUCZV7tj2fEJ26OOezY9XaFOF4.jpg,
20391,2472,5,2026-01-19,1,"08:00:00",,shift/luvr/oDHIo2MGMY0DwFwbrTq4BmVVUFVjidhceaPnVmmu.jpg,
20430,2474,5,2026-01-23,1,"08:00:00",,shift/luvr/H2IDBFHBnNgVUsSAvgIsIQRiBcRTBexOUWVYooUE.jpg,
20376,2472,6,2026-01-04,1,"08:00:00",,,
20378,2472,6,2026-01-06,1,"08:00:00",,,
20380,2472,6,2026-01-08,1,"08:00:00",,,
20382,2472,6,2026-01-10,1,"08:00:00",,,
20385,2472,6,2026-01-13,1,"08:00:00",,,
20394,2472,6,2026-01-22,1,"08:00:00",,,
20392,2472,6,2026-01-20,1,"08:00:00",,,
20395,2472,6,2026-01-23,1,"08:00:00",,,
20412,2474,6,2026-01-05,1,"08:00:00",,,
20414,2474,6,2026-01-07,1,"08:00:00",,,
20423,2474,6,2026-01-16,1,"08:00:00",,,
20426,2474,6,2026-01-19,1,"08:00:00",,,
20431,2474,6,2026-01-24,1,"08:00:00",,,
20360,2471,6,2026-01-19,1,"08:00:00",,,
20434,2474,6,2026-01-27,1,"08:00:00",,,
20432,2474,6,2026-01-25,1,"08:00:00",,,
20433,2474,6,2026-01-26,1,"08:00:00",,,
20403,2472,6,2026-01-31,1,"08:00:00",,,
20402,2472,6,2026-01-30,1,"08:00:00",,,
20398,2472,6,2026-01-26,1,"08:00:00",,,
20399,2472,6,2026-01-27,1,"08:00:00",,,
20400,2472,6,2026-01-28,1,"08:00:00",,,
20436,2474,5,2026-01-29,1,"08:00:00",,shift/luvr/G05cpLoLqpKv3LVQZixhbmXPfaGAk3MnbXlg5J4u.jpg,
20361,2471,6,2026-01-20,1,"08:00:00",,,
20362,2471,6,2026-01-21,1,"08:00:00",,,
20363,2471,6,2026-01-22,1,"08:00:00",,,
20364,2471,6,2026-01-23,1,"08:00:00",,,
20365,2471,6,2026-01-24,1,"08:00:00",,,
20366,2471,6,2026-01-25,1,"08:00:00",,,
20367,2471,6,2026-01-26,1,"08:00:00",,,
20372,2471,6,2026-01-31,1,"08:00:00",,,
20371,2471,6,2026-01-30,1,"08:00:00",,,
20370,2471,6,2026-01-29,1,"08:00:00",,,
20369,2471,6,2026-01-28,1,"08:00:00",,,
20368,2471,6,2026-01-27,1,"08:00:00",,,
15671,1730,5,2025-12-30,1,"08:30:00",,shift/luvr/SGJlRAbPD1NIp6RcXRUKOgZ9ETZvkb3Ib32FtNTs.jpg,
16194,1899,5,2025-12-30,5,"08:00:00",,shift/luvr/Xbjc2Ocfj7ItCh545cqtUkrwLAFB1XJpcUg8ViWg.jpg,
16178,1898,5,2025-12-30,2,"08:00:00",,shift/luvr/pKon9If5fWpfvda1WG7tDcwH2cwxFRKsRCtReXc6.jpg,
16175,1898,5,2025-12-27,2,"08:00:00",,shift/luvr/qBPLhi6FnprpXvRlDXSWct64gStvw0zs4y2n9RLw.jpg,
17352,2055,5,2025-12-30,10,"08:00:00",,shift/luvr/LrLTXSb7JZGSqNiiw4OvLGOL0tEteUcYoYgnpFwN.jpg,
30491,3861,5,2026-01-31,4,"08:00:00",,shift/luvr/gYkJVhQacOdFvRdmFtruCKKbsuIcgav5Qoj2HTML.jpg,
7470,1089,5,2025-12-30,3,"09:00:00",,shift/luvr/dqV7fcrlmgf6xri1DxiO4rH0tCz0AhiOkKUKMc8p.jpg,
7469,1089,5,2025-12-29,3,"09:00:00",,shift/luvr/D3TIpYFPhtOYMCozqHBSNgN9aSUclqHwW8OJQW7T.jpg,
