id,title,address,longitude,latitude,identifier,lunch_duration_in_minutes,company_id,city_id,enabled,created_at,updated_at,phone,short_title
403,"Trade Retail Group ТОО г. Астана  ул. Шевченко,8","улица Тараса Шевченко, 8, Астана, Казахстан",71.4056101161459,51.1598349033784,,"0",149,1,"0",,2025-08-18 12:15:48,7472228522,Наурыз - Шевченко 8
407,Trade Retail Group ТОО город Шымкент ул. Жангельдина 16,"улица Жангильдина, 16, Шымкент, Казахстан",69.5824589786872,42.3063783179608,,"0",149,31,"0",,2025-08-28 12:41:22,7070458550,Наурыз Жангельдина 16
408,Trade Retail Group ТОО город Шымкент ул. Кунаева 79,"проспект Кунаева, 79, Шымкент, Казахстан",69.6074470099449,42.3405800566114,,"0",149,31,"0",,2025-08-28 12:40:53,7070458550,Наурыз Кунаева 79
409,Trade Retail Group ТОО город Шымкент ул. Назарбаева 32,"проспект Нурсултана Назарбаева, 32, Шымкент, Казахстан",69.6479456269836,42.3592363456978,,"0",149,31,"0",,2025-08-28 12:40:33,7070458550,Наурыз Назарбаева 32
413,Trade Retail Group ТОО Себет,"улица Алишера Навои, 208/2, Алматы, Казахстан",76.8865882711639,43.2065891659016,,"0",149,2,"0",,2025-09-08 21:07:43,7717810490,Наурыз - Себет
1750,ТОО TZК-АГРО г. Караганда,"Камская улица, 2/1, Караганда, Казахстан",73.1334651741517,49.8179522032341,,"0",379,11,"0",2025-10-07 16:13:11,2025-10-07 16:13:11,7019208822,"ТОО TZК-АГРО г. Караганда, Камская 2/1"
1753,"VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Усть-каменогорск Улица Мызы, 16/1","улица Мызы, 16, Усть-Каменогорск, Восточно-Казахстанская область, Казахстан",82.6338137312895,49.9614051268599,,"0",150,30,"0",2025-10-07 16:44:01,2025-10-07 16:44:01,7770792878,"Веда, Мызы 16"
429,VEDA Kazakhstan (ВЕДА Казахстан) ТОО,"шоссе Ондирис, 45, Астана, Казахстан",71.3715641464235,51.2449207746292,,"0",150,1,"0",,2025-09-16 17:51:22,7770020173,Веда Ондирис
431,VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Алматы,"улица Гоголя, 201, Алматы, Казахстан",76.9116393325062,43.258023830914,,"0",150,2,"0",,2025-09-08 22:09:09,7770020173,Веда Гоголя
432,"VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Алматы, Мерей","проспект Суюнбая, 2к4, Алматы, Казахстан",76.9492433005944,43.2716367614268,,"0",150,2,"0",,2025-09-08 22:08:52,7770020173,Веда Мерей
434,"VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Алматы, Форум","проспект Сакена Сейфуллина, 617, Алматы, Казахстан",76.9352181521149,43.2339157079693,,"0",150,2,"0",,2025-09-08 22:08:10,7770020173,Веда Форум
435,VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Астана,"шоссе Ондирис, 45, Астана, Казахстан",71.3719226613769,51.2449791373316,,"0",150,1,"0",,2025-09-08 15:10:43,7770020173,Веда Астана - шоссе Өндіріс 45
436,VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Караганда,"проспект Республики, 9, Караганда, Казахстан",73.1322812667379,49.7934828274595,,"0",150,11,"0",,2025-09-02 18:00:42,7075981747,"Веда Казмарт, Ркспублики 9"
437,VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Караганда ул. Интернационалистов 31 ТЦ Азия,"улица Воинов-Интернационалистов, 31, Караганда, Казахстан",73.0836466905967,49.8021203479565,,"0",150,11,"0",,2025-09-02 18:01:00,7075981747,"Веда Азия, Воинов - Интернационалистов 31"
438,VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Павлодар,"проспект Нурсултана Назарбаева, 58, Павлодар, Казахстан",76.9688421329673,52.2661442371101,,"0",150,17,"0",,2025-08-27 14:00:20,7479121045,Веда ТД Рубин
440,VEDA Kazakhstan (ВЕДА Казахстан) ТОО г. Шымкент ул. Тауке Хан 157/1,"проспект Тауке хана, 157, Шымкент, Казахстан",69.6274791761974,42.3115517306255,,"0",150,31,"0",,2025-08-28 12:49:35,7078292932,Веда Таукехана
441,World Green Company ТОО(тепличный комплекс Байтерек),"сельский округ Байконыс, район Байтерек, Западно-Казахстанская область, Казахстан",51.4883124588634,51.2780800606069,,"0",151,29,"0",,2025-08-26 21:19:05,7767169648,Байтерекская теплица вдоль трассы РТС
443,Zere-2016 ТОО,"17-й микрорайон, 53/1, Караганда, Казахстан",73.1949840878275,49.8907798357374,,"0",153,11,"0",,2025-09-02 18:01:37,7009457890,"Зере, 17 мкр 53/1"
444,ZTOWN Development ТОО,"улица Буйрат, 10, Астана, Казахстан",71.5066662539673,51.1821073367149,,"0",154,1,"0",,2025-09-03 12:12:48,7471832013,ZTOWN - ул.Буйрат 10
1862,АВТОПРОЕКТ ТОО г. Астана ул. Гете 11,"проспект Акжол, 46, Астана, Казахстан",71.4659421118595,51.1789429677205,,"0",444,1,"0",2025-12-02 10:55:15,2025-12-02 10:55:15,7761074041,Автопроект - пр.Акжол 46
1766,ТОО Агрофирма Азамат,поселок Тузды,73.261753,50.12804,,"0",385,11,"0",2025-10-09 14:58:33,2025-10-09 14:58:33,7770792878,"Агрофирма Азамат, Пос Тузды"
447,Азия Декор ТОО г. Семей,"проспект Шакарима, 81А, Семей, область Абай, Казахстан",80.2576634404754,50.418415850887,,"0",157,22,"0",,2025-08-30 16:13:50,7779933986,12 месяцев
163,Айтас-МП ТОО,ул. Астана Карагандинская трасса 45/1,71.576711,51.137369,,"0",92,1,"0",2025-08-12 18:25:05,2025-08-13 15:38:33,7002548067,Айтас МП - трасса Астана Караганда 45/1
1863,АКВА ДОМ ТОО г. Астана Прездиентский Парк,"улица Жумекена Нажимеденова, Астана, Казахстан",71.4555700780328,51.1208105855191,,"0",445,1,"0",2025-12-02 17:25:31,2025-12-02 17:25:31,7056026664,АКВА Дом - Президентский Парк
1975,ТОО Алина Компании 2008 г. Усть-Каменогорск,улица Самарское Шоссе 5к1,82.634676,49.898645,,"0",466,30,"0",2026-01-27 15:40:07,2026-01-27 15:40:07,7011211534,"Алина Компани, Самарское шоссе 5к1"
450,АЛМА 2020 ТОО г. Караганда Пришахтинск,"Кемеровская улица, 57, Караганда, Казахстан",73.0558873897418,49.9019636929433,,"0",159,11,"0",,2025-09-17 11:46:02,7025985922,"Супермаркет Ёжик, Кемеровская 57"
451,Алып-2008 ТОО (Корзина Пришахтинск),"22-й микрорайон, 24, Караганда, Казахстан",73.0817650466271,49.9010502857949,,"0",160,11,"0",,2025-09-02 18:03:34,7009850403,"Корзина Пришахтинск, 22 мкр 24"
452,"Алып-2008 ТОО (Корзина Проспект, адрес ул Язева 14/1)","улица Язева, 14/1, Караганда, Казахстан",73.1340295803566,49.7760786874427,,"0",160,11,"0",,2025-09-02 18:03:56,7087719001,"Корзина Проспект, Язева 14/1"
453,Алып-2008 ТОО (Корзина Степной),"микрорайон Степной-3, 3Б, Караганда, Казахстан",73.1456108429222,49.787129946316,,"0",160,11,"0",,2025-09-02 18:04:15,7021596373,"Корзина Степной, Степной-3, 3б"
454,Алып-2008 ТОО (Корзина Темиртау),"проспект Металлургов, 33, Темиртау, Карагандинская область, Казахстан",72.9672243583011,50.0505248178291,,"0",160,27,"0",,2025-09-02 18:04:53,7085306054,"Корзина Темиртау, Металлургов 33"
455,Алып-2008 ТОО (Корзина) Майкудук,"микрорайон Восток-5, 24/1, Караганда, Казахстан",73.187677046743,49.8420582275458,,"0",160,11,"0",,2025-09-02 18:05:17,7081433750,"Корзина Майкудук, Восток-5, 24/1"
1676,Альфа- КТ г. Костанай,"проспект Абая, 111, Костанай, Казахстан",63.6261841693115,53.2035058548618,,"0",70,56,"0",2025-08-30 17:23:08,2025-08-30 17:23:08,7059193478,Альфа Абая 111
1707,Альфа- КТ ТОО в г. Алматы ул.Промзона 71-й разъезд.20а,"Боралдайская поселковая администрация, Илийский район, Алматинская область, Казахстан",76.8100086029316,43.3575964089043,,"0",70,2,"0",2025-09-08 22:09:53,2025-09-08 22:09:53,7773657472,Мир керамики
460,"Альфа- КТ г Шымкент ул,Тассай",,,,,"0",70,31,"0",,,,Мир керамики
462,Альфа- КТ г. Астана,"улица Кенсаз, 9, Астана, Казахстан",71.5372472281723,51.1656292382122,,"0",70,1,"0",,2025-09-03 12:11:53,7059117663,Мир Керамики Астана - ул.Кенсаз 9
463,Альфа- КТ город Семей,"улица Кабанбай батыра, 108, Семей, область Абай, Казахстан",80.2435240846557,50.425489280759,,"0",70,22,"0",,2025-08-30 16:11:50,7052730739,"Альфа-КТ, Кабанбай батыра 108"
1778,ТОО Альянс-Компании г. Экибастуз,Улица Железнодорожная 33,75.298503,51.74068,,"0",389,32,"0",2025-10-15 10:37:55,2025-10-15 10:37:55,7711245658,Альянс Экибастуз
1779,ТОО Альянс-Компании г. Павлодар,Улица Варушина 4/1,76.988162,52.270281,,"0",389,17,"0",2025-10-15 10:49:05,2025-10-15 10:49:05,7711245859,Альянс Павлодар
1735,АНВАР ТОО ул. Чекалина,"улица А. Чекалина, 32, Актобе, Казахстан",57.1262198624776,50.3157279948032,,"0",162,5,"0",2025-10-07 13:55:05,2025-10-07 13:55:05,7785051085,"Анвар Чекалина, 32,"
1736,АНВАР Победа 24,Актобе Победа 24,57.154555,50.300377,,"0",162,5,"0",2025-10-07 13:58:45,2025-10-07 13:59:06,7713918840,Анвар Победа 24
1737,АНВАР ТОО ул. Заводская 43,"Заводская улица, 43, Актобе, Казахстан",57.23205774591,50.2731444555101,,"0",162,5,"0",2025-10-07 14:10:26,2025-10-07 14:10:26,7710724792,Анвар Малышка
1738,АНВАР ТОО ул. Рыскулбекова 63,"улица Кайрата Рыскулбекова, 63, Актобе, Казахстан",57.2082477692235,50.2705265533633,,"0",162,5,"0",2025-10-07 14:11:00,2025-10-07 14:11:00,7710724792,Анвар Москва
1739,АНВАР ТОО ул. Сатбаева 6а,"улица К. Сатпаева, 6А, жилой массив Каргалы, район Алматы, Актобе, Казахстан",57.2965245777372,50.3111997638398,,"0",162,5,"0",2025-10-07 14:11:26,2025-10-07 14:11:26,7710724792,Анвар Жилянка
1760,"ТОО АНВАР г. Актобе Алтын орда, 38Г","микрорайон Алтын орда, 38Г, Актобе, Казахстан",57.141242651993,50.2692457047449,,"0",162,5,"0",2025-10-09 11:36:28,2025-10-09 11:38:43,7710724792,Анвар Мангилик ел 
1838,АНВАР ТОО ул. есет батыра 107/2,"улица Есет Батыра, 107/2, Актобе, Казахстан",57.1686724728129,50.2952391981262,,"0",162,5,"0",2025-11-20 15:21:36,2025-11-20 15:21:36,7777476717,Анвар офис
1924,ТОО АНВАР г. Актау Шыгыс-2,Шыгыс-2 Анвар,51.188906,43.681796,,"0",162,4,"0",2025-12-18 13:02:17,2025-12-26 16:00:11,7011211534,Анвар Шыгыс 2
1926,ТОО АНВАР г. Актобе ул. Рыскулова 59е,рыскулова 59е,57.13199,50.312412,,"0",162,5,"0",2025-12-18 16:54:40,2025-12-18 16:54:40,1342314134,Анвар Рыскулова 59е
1941,АНВАР ТОО ул. Ж Досмухамедулы 57,"садоводческий коллектив Госстандарт и метрология, Актобе, Казахстан",57.1904981368556,50.3051883649516,,"0",162,5,"0",2025-12-31 16:10:44,2025-12-31 16:10:44,7777476717,АНВАР ТОО ул. Ж Досмухамедулы 57
1946,АНВАР ТОО ул. Абулхаир хана 49/1,"проспект Абилкайыр хана, 49/1, Актобе, Казахстан",57.1578049890286,50.296910335115,,"0",162,5,"0",2026-01-08 17:03:48,2026-01-08 17:03:48,7777476717,Анвар Океан
465,АНВАР ТОО,"улица Есет Батыра, 107/2, Актобе, Казахстан",57.1686903472214,50.2952302271105,,"0",162,5,"0",,2025-09-03 10:40:07,7771326800,Анвар офис
466,АНВАР ТОО г. Актобе Авиагородок 2230,"квартал Авиагородок, 17А, Актобе, Казахстан",57.2294632655922,50.2594241378203,,"0",162,5,"0",,2025-09-03 10:40:23,7711830689,Анвар Авиагородок 17А
467,АНВАР ТОО г. Актобе Жанаконыс,"жилой массив Жанаконыс, 395В, Актобе, Казахстан",57.1069987116393,50.2888970289695,,"0",162,5,"0",,2025-09-03 10:40:42,7775540999,Анвар Жанаконыс
468,АНВАР ТОО г. Актобе офис,"улица Есет Батыра, 107/2, Актобе, Казахстан",57.1687010760574,50.295228508917,,"0",162,5,"0",,2025-09-03 10:41:00,7771326800,Анвар офис
469,АНВАР ТОО г. Актобе ТРЦ Керуен сити,"улица Маншук Маметовой, 4, Актобе, Казахстан",57.1934412037049,50.2891125920829,,"0",162,5,"0",,2025-09-03 10:41:20,7717635669,Анвар Керуен Сити
470,АНВАР ТОО г. Актобе ул. 12 мкр,"12-й микрорайон, 53А, Актобе, Казахстан",57.1852534723873,50.2740015129574,,"0",162,5,"0",,2025-09-03 10:41:34,7011268399,"Анвар 12-й микрорайон, 53А,"
472,АНВАР ТОО г. Актобе ул. Акжар 2,"жилой массив Акжар-2, 272Б, Актобе, Казахстан",57.2825873472213,50.332290361996,,"0",162,5,"0",,2025-09-03 10:42:22,7052325358,Анвар Акжар-2
473,АНВАР ТОО г. Актобе ул. Әз Наурыз 25,"улица Аз Наурыз, 25, Актобе, Казахстан",57.2026574957008,50.2839840349803,,"0",162,5,"0",,2025-09-03 10:42:37,7785879280,Анвар аз наурыз
477,АНВАР ТОО г. Актобе ул. Жубановых 276,"улица Братьев Жубановых, 276А, Актобе, Казахстан",57.1473573497028,50.2938498892102,,"0",162,5,"0",,2025-09-03 10:44:09,7775053049,Анвар сыбага
479,АНВАР ТОО г. Актобе ул. Заречный,"Заречная улица, 4, жилой массив Беккул баба, Актобе, Казахстан",57.5587108134918,50.3062337975189,,"0",162,5,"0",,2025-09-03 10:45:17,7716567295,Анвар Заречный
481,АНВАР ТОО г. Актобе ул. Мамбетовой 4а,"улица Маншук Маметовой, 4, Актобе, Казахстан",57.1931247030411,50.2892053864311,,"0",162,5,"0",,2025-09-03 10:45:53,7717635669,Анвар Керуен Сити
482,"АНВАР ТОО г. Актобе ул. Мустафа Шокай д.100","микрорайон Алтын орда, 100Д, Актобе, Казахстан",57.1362174318771,50.2694067191355,,"0",162,5,"0",,2025-09-03 10:46:09,7054721877,Анвар Шокая 100
483,АНВАР ТОО г. Актобе ул. Мустафа Шокай д.8,"улица Мустафы Шокая, 8, Актобе, Казахстан",57.1500276478157,50.2764536524407,,"0",162,5,"0",,2025-09-03 10:46:27,7756093160,Анвар Шокая 8
484,АНВАР ТОО г. Актобе ул. Парк Пушкина,"улица Шернияза Жарылгас-улы, 53, Актобе, Казахстан",57.2267021578793,50.2852504342323,,"0",162,5,"0",,2025-09-03 10:46:45,7785051085,Анвар Парк Пушкина
488,АНВАР ТОО г. Актобе ул. Сатпаева 6а,"улица К. Сатпаева, 6А, жилой массив Каргалы, район Алматы, Актобе, Казахстан",57.2965489776793,50.3112807201042,,"0",162,5,"0",,2025-09-03 10:48:10,7085667512,Анвар Жилянка
490,АНВАР ТОО г. Актобе ул. Шайкенова 21,"улица Нагашбай Шайкенова, 21, Актобе, Казахстан",57.2019484490738,50.2839277233169,,"0",162,5,"0",,2025-09-03 10:48:47,7770326220,Анвар 11 мкр розница
491,АНВАР ТОО Кенеса Нокина 34б,"проспект Кенеса Нокина, 34Б, Актобе, Казахстан",57.1910692539673,50.2996298459038,,"0",162,5,"0",,2025-09-03 10:49:01,7770769083,Гипер Анвар Нокина
492,АНВАР ТОО ул. 30 лет Казахстан,"улица 30 лет Казахстана, 40, Актобе, Казахстан",57.2384269447746,50.2816368144547,,"0",162,5,"0",,2025-09-03 10:49:55,7015352851,Анвар старый мечеть
495,АНВАР ТОО ул. Абылхайырхана 73 Бутя -продукты,"проспект Абилкайыр хана, 73, Актобе, Казахстан",57.1672115165329,50.2896955458876,,"0",162,5,"0",,2025-09-03 10:50:55,7005431224,Анвар бутя 
496,АНВАР ТОО ул. Алтынорда 100д,"микрорайон Алтын орда, 100Д, Актобе, Казахстан",57.1362335251312,50.2692898180863,,"0",162,5,"0",,2025-09-03 10:51:10,7054721877,Анвар Шокая 100
497,АНВАР ТОО ул. Есет батыра 109,"улица Есет Батыра, 109, Актобе, Казахстан",57.168309245369,50.2940315099469,,"0",162,5,"0",,2025-09-03 10:51:27,7782740417,Анвар Есет батыра 109
498,АНВАР ТОО ул. Калдаякова 21а,"улица Шамши Калдаякова, 21А, Актобе, Казахстан",57.1535386670782,50.3062301816391,,"0",162,5,"0",,2025-09-03 10:51:46,7059194170,Анвар Калдаякова
500,АНВАР ТОО ул. Мангилик ел 38г,"микрорайон Алтын орда, 38Г, Актобе, Казахстан",57.1413427182435,50.269145712818,,"0",162,5,"0",,2025-09-16 17:42:25,7473840424,Анвар Мангилик ел 
503,АНВАР ТОО ул. Санкибай батыр 101,"проспект Санкибай Батыра, 101, Актобе, Казахстан",57.1369909153442,50.3002772559255,,"0",162,5,"0",,2025-09-03 11:02:09,7015323213,Анвар Кенес Санкибай батыра
504,АНВАР ТОО ул. Шернияза 53,"улица Шернияза Жарылгас-улы, 53А, Актобе, Казахстан",57.2259820846558,50.285148281445,,"0",162,5,"0",,2025-09-03 11:02:26,7785051085,Анвар Парк Пушкина
1726,TOO АртPLAST г. Костанай Челябинская 11Б,"Челябинская улица, 11Б, Костанай, Казахстан",63.5723817790985,53.194693102209,,"0",366,56,"0",2025-10-07 11:51:41,2025-10-07 11:51:41,7775335060,Арт Пласт Челябинская 11Б
505,Астыкжан-Костанай ТОО ул. Абая,"проспект Абая, 1Б, Костанай, Казахстан",63.5838943214264,53.1597990562165,,"0",163,56,"0",,2025-08-30 17:24:32,7073381626,Астыкжан Абая 1Б
506,Астыкжан-Костанай ТОО ул. Назарбаева,"проспект Нурсултана Назарбаева, 193, Костанай, Казахстан",63.6144712969589,53.2369126206438,,"0",163,56,"0",,2025-08-30 17:24:46,7474049788,Астыкжан Назарбаева 193
507,Астыкжан-Костанай ТОО ул. Уражайная,"Урожайная улица, 22, Костанай, Казахстан",63.6623970717504,53.2326539477713,,"0",163,56,"0",,2025-08-30 17:24:59,7764559325,Астыкжан Урожайная 22
1732,"ТОО БЕК+ г. Костанай, село лесное",федоровский район село лесное,62.702622,53.247091,,"0",372,56,"0",2025-10-07 13:42:56,2025-10-07 13:42:56,7775335060,Бек + село лесное
118,Бэст Прайс Казахстан ТОО г. Астана Е-1213 ул. Богенбай батыр 23,ул. Богенбай батыра 23,71.403543,51.175467,,"0",72,1,"0",2025-08-12 12:33:49,2025-08-13 15:44:59,7006807068,Фикс Прайс - Бөгенбай Батыр 23
119,Бэст Прайс Казахстан ТОО г. Астана Е-9579 ТД Солтүстік,ул. Косшыгулулы 9,71.389421,51.168622,,"0",72,1,"0",2025-08-12 12:34:50,2025-08-13 15:45:51,7006807068,Фикс Прайс-тд. Солтүстік ул.Косшыгулулы 9
120,Бэст Прайс Казахстан ТОО г. Астана Е-1139 Куйши Дина 30/2,ул. Куйши Дина 30/2,71.484184,51.149303,,"0",72,1,"0",2025-08-12 12:35:46,2025-08-13 15:45:19,7006807068,Фикс Прайс - ул.Күйші Дина 30/2
121,Бэст Прайс Казахстан ТОО г. Астана Е-1061 ул. Иманбаева 2П,ул. Иманбаева 2п,71.436735,51.159771,,"0",72,1,"0",2025-08-12 12:37:35,2025-08-13 15:45:09,7006807068,Фикс Прайс - Иманбаева 2П
1722,Бэст Прайс Казахстан ТОО Е-9568 г. Костанай ул. Космонавтов 19,"проспект Космонавтов, 19, Рудный, Костанайская область, Казахстан",63.1345583468622,52.9601637804032,,"0",72,20,"0",2025-10-07 11:15:34,2025-10-07 11:15:34,7474030739,Фикс Прайс Космонавтов 19
1723,Бэст Прайс Казахстан ТОО Е-1241 г. Костанай ул. Темирбаева 50,"улица Темирбаева, 50, Костанай, Казахстан",63.6109581117544,53.2268690133479,,"0",72,56,"0",2025-10-07 11:23:01,2025-10-07 11:23:01,7474030739,Фикс Прайс Темирбаева 50
1724,Бэст Прайс Казахстан ТОО Е-1270 г. Костанай ул. Арыстанбекова,"Улица Генерала Арыстанбекова, 10",63.6321,53.214496,,"0",72,56,"0",2025-10-07 11:24:48,2025-10-07 11:24:48,7474030739,Фикс Прайс Генерала Арыстанбекова 10
1745,Бэст Прайс Казахстан ТОО г. Павлодар Е-1205  ул. Малайсары 11/1,"улица Малайсары Батыра, 11/1, Павлодар, Казахстан",76.9952695299715,52.2869060600903,,"0",72,17,"0",2025-10-07 15:09:58,2025-10-07 15:09:58,7474030739,Фикс Прайс
1767,ТОО Бэст Прайс Е-1210,улица Абая 41,69.139725,54.87359,,"0",72,18,"0",2025-10-09 15:03:19,2025-10-09 15:03:19,7778700173,Фикс Прайс 
1776,ТОО Бэст Прайс г. Аксу Е-9470,Улица Астана 19а,76.928999,52.038068,,"0",72,3,"0",2025-10-14 12:05:01,2025-10-14 12:05:01,7711245659,Фикс Прайс
1780,ТОО Бэст Прайс г. Костанай Е-1193,улица Гоголя 68,63.633412,53.209497,,"0",72,56,"0",2025-10-16 12:20:43,2025-10-16 12:20:43,7775335060,Фикс Прайс Гоголя 68
1784,Бэст прайс Казахстан ТОО г.Костанай Е9484 Тауелсиздик 112,"улица Тауелсиздик, 112, Костанай, Казахстан",63.6304117231447,53.2179568143476,,"0",72,56,"0",2025-10-30 16:29:06,2025-10-30 16:29:06,7775335060,Фикс Прайс Тауелсиздик 112
1788,ТОО Бэст Прайс г. Уральск Е-1226,"улица Курмангалиева, стр 2",51.387767,51.238402,,"0",72,29,"0",2025-11-04 10:55:41,2025-11-04 10:55:41,7775335330,Фикс Прайс Курмангалиева 2
1789,Бэст прайс Казахстан ТОО г.Костанай Е1035  Каирбекова 353А,"улица Г. Каирбекова, 353А, Костанай, Казахстан",63.6742242309234,53.2353412634029,,"0",72,56,"0",2025-11-04 12:00:37,2025-11-04 12:00:37,7775335060,Фикс Прайс Каирбекова 353А
1797,Бэст прайс Казахстан ТОО г.Костанай Е1146 Баймагамбетова 8.,"улица Баймагамбетова, 8, Костанай, Казахстан",63.6091232102472,53.1962005924531,,"0",72,56,"0",2025-11-05 11:19:44,2025-11-05 11:19:44,7775335060,Фикс Прайс Баймагамбетова 8
1798,"Бэст  прайс Казахстан ТОО г. Лисаковск 4, стр. 3А, Е1260","4-й микрорайон, 3А, Лисаковск, Костанайская область, Казахстан",62.4843477637972,52.5412186787627,,"0",72,56,"0",2025-11-05 11:25:22,2025-11-05 11:25:22,7775335060,Фикс Прайс Лисаковск 3А
1832,Бэст Прайс Казахстан ТОО г. Темиртау Е-9430 ул. Металлургов 21,Металлургов 21,72.968426,50.055823,,"0",72,27,"0",2025-11-19 16:08:09,2025-11-19 16:08:09,7770792878,"Фикс Прайс Е9430, Металлургов 21"
1833,"Бэст Прайс Казахстан ТОО г. Степногрск Е-1211 ул. 5мкр, 7/2","5-й микрорайон, 7, Степногорск, Акмолинская область, Казахстан",71.888304516286,52.3515134499214,,"0",72,23,"0",2025-11-19 16:08:51,2025-11-19 16:08:51,7770792878,"Фикс Прайс Е1211, 5мкр 7"
1834,Бэст Прайс Казахстан ТОО г. Караганда Е-9459 ул. Кривогуза 17,"улица Касыма Аманжолова, 17, Караганда, Казахстан",73.0693266658347,49.8086127501355,,"0",72,11,"0",2025-11-19 16:09:46,2025-11-19 16:09:46,7770792878,"Фикс Прайс Е9459, Кривагуза 17"
1835,Бэст Прайс Казахстан ТОО г. Караганда Е-1265 ул. Бухар Жырау ст55,"проспект Бухар Жырау, 55, Караганда, Казахстан",73.0858807124618,49.8017476503931,,"0",72,11,"0",2025-11-19 16:10:51,2025-11-19 16:10:51,7770792878,"Фикс Прайс Е1265, Бухар Жырау 55"
1839,Бэст Прайс Казахстан ТОО г. Кокшетау Е-9574 ул. Назарбаева 55,"проспект Нурсултана Назарбаева, 55, Кокшетау, Акмолинская область, Казахстан",69.3874695108416,53.2872636388344,,"0",72,13,"0",2025-11-20 15:50:08,2025-11-20 15:50:08,7770792878,"Фикс Прайс Е9574, Назарбаева 55"
1840,Бэст Прайс Казахстан ТОО г. Балхаш Е-9578 ул. Абая 26,"улица Абая, 26, Балхаш, Карагандинская область, Казахстан",74.9750211783354,46.8382260342362,,"0",72,40,"0",2025-11-20 15:52:46,2025-11-20 15:52:46,7770792878,"Фикс Прайс Е9578, Абая 26"
78,Бэст Прайс Казахстан ТОО г. Петропавловск Е-1100,ул Назарбаева 179 а,69.146238,54.886601,,"0",72,18,"0",,2025-08-07 19:35:55,7005152573,"Фикс Прайс Е1100, Назарбаева 179а."
1845,Бэст Прайс Казахстан ТОО г. Усть-Каменогорск Е-1110 ул. Кабанбай батыра д 76,"улица Кабанбай Батыра, 76, Усть-Каменогорск, Восточно-Казахстанская область, Казахстан",82.6489883881571,49.946115383054,,"0",72,30,"0",2025-11-20 17:07:09,2025-11-20 17:07:09,7770792878,"Фикс Прайс Е1110, Кабанбай батыра 76"
1846,Бэст Прайс Казахстан ТОО г. Усть-Каменогорск  Е-1140 ул. Казахстан 159,"улица Казахстан, 159, Усть-Каменогорск, Восточно-Казахстанская область, Казахстан",82.6348792016489,49.9608518527779,,"0",72,30,"0",2025-11-20 17:08:06,2025-11-20 17:08:06,7770792878,"Фикс Прайс Е1140, Казахстан 159"
1869,Бэст Прайс Казахстан ТОО г. Алматы Е-1091 ул. Айнабулак,"микрорайон Айнабулак-3, 98А, Алматы, Казахстан",76.9172713998444,43.3202826842847,,"0",72,2,"0",2025-12-03 14:26:10,2025-12-03 14:26:10,7056260577,Фикс Прайс - Айнабулак
1882,Бэст Прайс Казахстан ТОО г. Астана Е-1141 ул. Абая 7,"проспект Абая, 7, Астана, Казахстан",71.4052529704469,51.1660135558422,,"0",72,1,"0",2025-12-03 18:36:38,2025-12-03 18:36:38,7056026664,Фикс Прайс - пр.Абая 7
1883,Бэст Прайс Казахстан ТОО г. Астана Е-1277 Аймауытов 7,"улица Аймауытова, 7, Астана, Казахстан",71.432127807334,51.1758050194319,,"0",72,1,"0",2025-12-03 18:41:53,2025-12-03 18:41:53,7056026664,Фикс Прайс - ул.Аймауытова 7
1884,"Бэст Прайс Казахстан ТОО г. Астана Е-9457 ​Ул. Жирентаев, 17/1","улица Жанайдара Жирентаева, 17/1, Астана, Казахстан",71.4733671651168,51.1533391916349,,"0",72,1,"0",2025-12-03 18:43:29,2025-12-03 19:05:21,7056026664,Фикс Прайс-ул.Жанайдара Жирентаева 17/1
1887,"Бэст Прайс Казахстан ТОО г. Петропавловск Е-1210, ул Абая д41","улица Абая, 41, Петропавловск, Северо-Казахстанская область, Казахстан",69.1396498771928,54.8735980478706,,"0",72,18,"0",2025-12-04 11:07:37,2025-12-04 11:14:57,7778700173,"Фикс Прайс Е1210, Абая 41"
1888,"Бэст Прайс Казахстан ТОО г. Петропавловск Е-9454 ул.Интернациональная, зд 63 б","Интернациональная улица, 63Б, Петропавловск, Северо-Казахстанская область, Казахстан",69.1475772956302,54.8649190924601,,"0",72,18,"0",2025-12-04 11:17:34,2025-12-04 11:17:34,7778700173,"Фикс Прайс Е9454, Интернациональная 63б"
1890,Бэст Прайс Казахстан ТОО Е-1255 Павлодар ул.Усолка 1/5,"улица Султанова, 1/6, Павлодар, Казахстан",77.0120713115514,52.2628195524968,,"0",72,17,"0",2025-12-04 15:29:36,2025-12-04 15:29:36,7711245659,Фикс Прайс
1900,"Бэст Прайс Казахстан ТОО г. Актобе E9575 ул.Уалиханова, 9","улица Шокана Уалиханова, 9, Актобе, Казахстан",57.2272410548907,50.2803581498101,,"0",72,5,"0",2025-12-08 15:56:09,2025-12-08 15:56:09,7775335330,"улица Шокана Уалиханова, 9, Актобе, Казахстан"
